,data_id,cluster_label
694,9489389,48
695,9489390,30
696,9489485,21
697,9489546,48
698,9489554,93
699,9489558,81
700,9489566,48
701,9489585,91
702,9489645,30
703,9489678,62
704,9489679,21
705,9499117,60
706,9499226,78
707,9489391,30
708,9489513,4
709,9489591,91
710,9489593,22
711,9499119,91
712,9499149,22
713,9499231,41
714,9489381,30
715,9489385,91
716,9489387,30
717,9489388,30
718,9489561,91
719,9489589,30
720,9489592,78
721,9489638,30
722,9489670,41
723,9508319,30
724,9573707,78
725,9489392,41
726,9489484,4
727,9489563,91
728,9489560,91
729,9489590,91
730,9489699,4
731,9489700,4
732,9466746,91
733,9467948,4
734,9489386,67
735,9489556,22
736,9489637,78
737,9682828,93
738,9467264,30
739,9467439,91
740,9467463,93
741,9467464,91
742,9467471,22
743,9467630,4
744,9467638,22
745,9489555,41
746,9489644,22
747,9564881,67
748,9466749,52
749,9466750,22
750,9467262,91
751,9467267,91
752,9467318,22
753,9467333,91
754,9467346,52
755,9467478,85
756,9489553,93
757,9466745,91
758,9466747,91
759,9466748,91
760,9466756,30
761,9466752,81
762,9466754,30
763,9466755,26
764,9467440,52
765,9467473,85
766,9467261,30
767,9467822,78
768,9594549,21
769,9467634,62
770,9466784,81
771,9467324,22
772,9467348,91
773,9467957,26
774,9467958,26
775,9564729,81
776,9564930,81
777,9564995,85
778,9682829,30
779,9466751,30
780,9466774,52
781,9466805,22
782,9467330,60
783,9467341,21
784,9467381,93
785,9467590,48
786,9467767,22
787,9467773,47
788,9467949,65
789,9682830,60
790,9466757,60
791,9466773,52
792,9467260,22
793,9467335,22
794,9467339,60
795,9467354,91
796,9467358,92
797,9467461,91
798,9467476,93
799,9467762,92
800,9467784,92
801,9467952,78
802,9489380,47
803,9835318,81
804,9466770,52
805,9466772,60
806,9466779,92
807,9466792,47
808,9466804,93
809,9467060,4
810,9467281,22
811,9467631,62
812,9467772,91
813,9467787,92
814,9466766,52
815,9467061,48
816,9467062,48
817,9467173,48
818,9467286,22
819,9467288,67
820,9467344,5
821,9467357,41
822,9467636,91
823,9499154,93
824,9467174,78
825,9467378,26
826,9467637,52
827,9467951,4
828,9467283,22
829,9467284,22
830,9466795,91
831,9466803,81
832,9467266,30
833,9467321,60
834,9467323,60
835,9467342,22
836,9467483,22
837,9466765,91
838,9466799,30
839,9466802,52
840,9467058,4
841,9467059,4
842,9467338,60
843,9467345,91
844,9467462,91
845,9466762,60
846,9466763,91
847,9466764,93
848,9466782,5
849,9466783,60
850,9466794,67
851,9466801,5
852,9467048,21
853,9467057,4
854,9467172,4
855,9467325,30
856,9467350,91
857,9467375,93
858,9467379,93
859,9467382,93
860,9467441,93
861,9467442,93
862,9467443,93
863,9467469,30
864,9467474,22
865,9467639,22
866,9467640,22
867,9467764,30
868,9466800,93
869,9467056,4
870,9467327,91
871,9467328,65
872,9467353,93
873,9467468,30
874,9467470,22
875,9467481,30
876,9467766,91
877,9467287,21
878,9467337,91
879,9467340,91
880,9467950,78
881,9715431,4
882,9467349,47
883,9467356,91
884,9467763,67
885,9466768,91
886,9466797,41
887,9467055,65
888,9467359,47
889,9467628,4
890,9467953,4
891,9466740,62
892,9466761,5
893,9466789,67
