,data_id,cluster_label
428,9715115,57
429,9728205,41
430,9728206,41
431,9774040,27
432,9774285,41
433,9790573,76
434,9790779,57
435,9839176,41
436,9714424,47
437,9714570,41
438,9714582,57
439,9714712,76
440,9714972,51
441,9714973,51
442,9714974,97
443,9714995,57
444,9715025,4
445,9715069,57
446,9715078,24
447,9715079,43
448,9715080,43
449,9715084,57
450,9715163,57
451,9715165,57
452,9728183,7
453,9729445,5
454,9772736,76
455,9802030,51
456,9802031,51
457,9839178,18
458,9714477,43
459,9714531,51
460,9714644,85
461,9714964,51
462,9714965,65
463,9714966,65
464,9714969,97
465,9714971,97
466,9714983,52
467,9715012,53
468,9715020,97
469,9715063,57
470,9715064,57
471,9715070,79
472,9715081,57
473,9715119,43
474,9715145,43
475,9715164,57
476,9728202,5
477,9728203,41
478,9728204,43
479,9729444,7
480,9772708,41
481,9790695,51
482,9801382,7
483,9714470,34
484,9714472,47
485,9714473,47
486,9714474,47
487,9714476,43
488,9714524,41
489,9714957,97
490,9714958,97
491,9714959,97
492,9714960,51
493,9714962,53
494,9714994,57
495,9715010,53
496,9715031,57
497,9715059,27
498,9715061,4
499,9715067,4
500,9715082,57
501,9715120,57
502,9715129,57
503,9715144,18
504,9727409,5
505,9727410,5
506,9772717,43
507,9772903,43
508,9772904,43
509,9812614,41
510,9839158,7
511,9839167,7
512,9714455,47
513,9714481,47
514,9714543,7
515,9714636,56
516,9714949,97
517,9714951,97
518,9714954,51
519,9715011,24
520,9715024,24
521,9715030,57
522,9715033,53
523,9715039,24
524,9715041,41
525,9728200,41
526,9728201,5
527,9772739,52
528,9839159,5
529,9839175,27
530,9714448,52
531,9714456,47
532,9714525,43
533,9714700,56
534,9714921,31
535,9714945,97
536,9714947,65
537,9714948,97
538,9714956,96
539,9714997,27
540,9715006,51
541,9715008,51
542,9715009,97
543,9715021,97
544,9715023,79
545,9715062,57
546,9728182,7
547,9772664,47
548,9839147,27
549,9714429,47
550,9714433,41
551,9714441,47
552,9714442,47
553,9714501,41
554,9714527,51
555,9714640,12
556,9714709,76
557,9714710,76
558,9714887,24
559,9714927,31
560,9714991,79
561,9715004,51
562,9715005,97
563,9715007,31
564,9715022,79
565,9715066,4
566,9715159,43
567,9727408,5
568,9728180,7
569,9728181,7
570,9728198,43
571,9728199,41
572,9772663,47
573,9772665,47
574,9714431,27
575,9714432,47
576,9714460,47
577,9714464,47
578,9714466,47
579,9714469,47
580,9714561,43
581,9714568,27
582,9714589,5
583,9714633,90
584,9714707,76
585,9714708,76
586,9714943,65
587,9714944,65
588,9714955,96
589,9715003,65
590,9715121,18
591,9715154,57
592,9727386,41
593,9727407,41
594,9728179,7
595,9728197,43
596,9729753,5
597,9773954,41
598,9790577,85
599,9839162,7
600,9714463,47
601,9714465,47
602,9714468,47
603,9714583,7
604,9714584,7
605,9714590,5
606,9714609,18
607,9714641,12
608,9714699,90
609,9714715,76
610,9714936,97
611,9714937,97
612,9714938,97
613,9714939,97
614,9714940,97
615,9714942,51
616,9715001,51
617,9715018,79
618,9715057,57
619,9715153,57
620,9728195,43
621,9728196,5
622,9714453,57
623,9714461,47
624,9714462,47
625,9714467,47
626,9714549,7
627,9714564,41
628,9714599,27
629,9714601,5
630,9714602,57
631,9714923,4
632,9714931,51
633,9714932,31
634,9714933,31
635,9714934,65
636,9714935,65
637,9714988,65
638,9715019,79
639,9715126,43
640,9715127,43
641,9727388,7
642,9727406,5
643,9839351,5
644,9839362,7
645,9714423,47
646,9714528,51
647,9714579,41
648,9714604,57
649,9714922,53
650,9714925,53
651,9714928,97
652,9714929,97
653,9714930,51
654,9714953,96
655,9714999,24
656,9715000,74
657,9715015,24
658,9715016,79
659,9715017,41
660,9715056,57
661,9715114,57
662,9715123,57
663,9840102,76
664,9840103,76
665,9714654,27
666,9714717,76
667,9714911,97
668,9714913,51
669,9714915,74
670,9714916,97
671,9714917,97
672,9714918,31
673,9714919,97
674,9714926,31
675,9714950,65
676,9727404,5
677,9727405,5
678,9728178,7
679,9728193,5
680,9728194,27
681,9772737,76
682,9839166,27
683,9839168,7
684,9714412,47
685,9714420,28
686,9714435,47
687,9714439,47
688,9714572,27
689,9714573,7
690,9714575,7
691,9714906,97
692,9714907,65
693,9714908,97
694,9714909,97
695,9714910,97
696,9714914,97
697,9715111,57
698,9715112,57
699,9715116,43
700,9715117,43
701,9715149,41
702,9727402,41
703,9727403,5
704,9728169,27
705,9728176,7
706,9728177,7
707,9729443,5
708,9790534,5
709,9790535,41
710,9790576,90
711,9839114,27
712,9714418,41
713,9714421,47
714,9714422,47
715,9714426,47
716,9714430,41
717,9714434,47
718,9714436,47
719,9714447,57
720,9714451,47
721,9714454,47
722,9714529,5
723,9714544,27
724,9714559,41
725,9714608,18
726,9714610,5
727,9714631,85
728,9714658,38
729,9714895,97
730,9714898,97
731,9714899,31
732,9714900,65
733,9714901,65
734,9714902,65
735,9714903,51
736,9714904,51
737,9714905,51
738,9714912,96
739,9714946,53
740,9714989,79
741,9714996,57
742,9714998,24
743,9715037,24
744,9715155,43
745,9727401,5
746,9728165,27
747,9728192,5
748,9839153,27
749,9839161,27
750,9714530,7
751,9714535,7
752,9714588,57
753,9714593,27
754,9714594,27
755,9714603,5
756,9714627,12
757,9714645,85
758,9714721,56
759,9714864,79
760,9714891,31
761,9714892,51
762,9714893,74
763,9714894,74
764,9714897,51
765,9715036,24
766,9715048,57
767,9715137,57
768,9715156,41
769,9727400,5
770,9728168,27
771,9728170,27
772,9728189,43
773,9728190,43
774,9728191,5
775,9714416,28
776,9714419,28
777,9714443,47
778,9714653,85
779,9714655,27
780,9714656,27
781,9714657,27
782,9714701,56
783,9714718,56
784,9714868,74
785,9714869,74
786,9714870,74
787,9714874,97
788,9714877,97
789,9714878,97
790,9714879,97
791,9714880,97
792,9714881,65
793,9714882,65
794,9714885,31
795,9714886,65
796,9714888,97
797,9714889,97
798,9714890,97
799,9714896,96
800,9714993,57
801,9715028,57
802,9715029,57
803,9715151,41
804,9715152,18
805,9727399,5
806,9728119,27
807,9728120,27
808,9728167,27
809,9728172,27
810,9728174,27
811,9728188,5
812,9772735,76
813,9840096,76
814,9714482,47
815,9714526,51
816,9714545,7
817,9714556,7
818,9714866,96
819,9714867,74
820,9714871,53
821,9714873,51
822,9714875,97
823,9714876,51
824,9714952,79
825,9715014,24
826,9715043,79
827,9715068,57
828,9715133,18
829,9727398,5
830,9839133,41
831,9839157,27
832,9840097,76
833,9714415,47
834,9714444,47
835,9714445,47
836,9714538,74
837,9714560,79
838,9714624,85
839,9714865,51
840,9714872,97
841,9714924,31
842,9715013,24
843,9715026,79
844,9715032,4
845,9715118,18
846,9715134,43
847,9790693,53
848,9839134,7
849,9839266,5
850,9701914,27
851,9701915,27
852,9701918,27
853,9701944,85
854,9702077,79
855,9702079,31
856,9702080,51
857,9702096,41
858,9714364,41
859,9714413,28
860,9714450,47
861,9714600,57
862,9714623,85
863,9714625,12
864,9714628,85
865,9714629,85
866,9714630,85
867,9714713,76
868,9715075,18
869,9727387,5
870,9727397,5
871,9728171,41
872,9728185,27
873,9728186,5
874,9728187,27
875,9839092,27
876,9839131,5
877,9701859,47
878,9701860,47
879,9701861,47
880,9701862,41
881,9701864,57
882,9701865,27
883,9701873,47
884,9701879,47
885,9701907,27
886,9701908,7
887,9701909,7
888,9701910,7
889,9701911,7
890,9701912,53
891,9701913,7
892,9701916,7
893,9701917,7
894,9702066,76
895,9702067,51
896,9702068,51
897,9702069,74
898,9702070,74
899,9702071,51
900,9702072,31
901,9702073,65
902,9702074,97
903,9702075,97
904,9702076,51
905,9702084,27
906,9703028,7
907,9714459,47
908,9714626,12
909,9714659,27
910,9714689,76
911,9714702,55
912,9714970,79
913,9714980,79
914,9715038,79
915,9727396,38
916,9728166,27
917,9790692,31
918,9701845,47
919,9701846,27
920,9701847,27
921,9701848,47
922,9701849,27
923,9701850,47
924,9701851,27
925,9701852,47
926,9701853,47
927,9701854,47
928,9701855,47
929,9701856,47
930,9701867,52
931,9701871,28
932,9701888,27
933,9701889,27
934,9701901,27
935,9701904,7
936,9701920,57
937,9701939,85
938,9701945,90
939,9701946,85
940,9701964,55
941,9701965,76
942,9702049,79
943,9702050,4
944,9702054,53
945,9702055,4
946,9702056,97
947,9702057,97
948,9702058,31
949,9702059,51
950,9702060,65
951,9702061,97
952,9702062,97
953,9702063,97
954,9702064,31
955,9702091,57
956,9702097,18
957,9702629,5
958,9702632,27
959,9702636,7
960,9703022,7
961,9714387,47
962,9714489,7
963,9714574,7
964,9714723,56
965,9715107,57
966,9715132,18
967,9715148,18
968,9728175,7
969,9701834,47
970,9701835,47
971,9701836,27
972,9701837,47
973,9701838,47
974,9701839,27
975,9701841,47
976,9701858,47
977,9701875,47
978,9701903,41
979,9701905,7
980,9701919,27
981,9701938,85
982,9701940,90
983,9701947,12
984,9701950,85
985,9702045,4
986,9702047,51
987,9702048,51
988,9702051,57
989,9702152,41
990,9703026,27
991,9703027,7
992,9714386,28
993,9727393,5
994,9727394,5
995,9727395,5
996,9772653,28
997,9790690,51
998,9790691,51
999,9701832,47
1000,9701833,47
1001,9701842,27
1002,9701877,47
1003,9701878,47
1004,9701892,27
1005,9701894,57
1006,9701899,52
1007,9701900,51
1008,9701921,7
1009,9701960,52
1010,9701961,56
1011,9702029,97
1012,9702030,97
1013,9702036,34
1014,9702037,34
1015,9702038,74
1016,9702039,4
1017,9702040,65
1018,9702041,97
1019,9702042,97
1020,9702043,65
1021,9702044,51
1022,9702093,57
1023,9702095,43
1024,9702098,57
1025,9703025,27
1026,9727385,5
1027,9727392,5
1028,9816807,90
1029,9839087,7
1030,9839089,27
1031,9840095,76
1032,9701840,47
1033,9701844,47
1034,9701869,27
1035,9701897,57
1036,9701925,85
1037,9701937,12
1038,9701941,12
1039,9701959,76
1040,9702025,24
1041,9702026,96
1042,9702027,97
1043,9702028,97
1044,9702031,51
1045,9702032,65
1046,9702033,53
1047,9702035,97
1048,9702046,79
1049,9702634,5
1050,9703003,7
1051,9714458,47
1052,9839096,7
1053,9701831,47
1054,9701843,47
1055,9701887,27
1056,9701891,5
1057,9701893,7
1058,9701895,57
1059,9701922,5
1060,9701924,85
1061,9701927,56
1062,9701928,56
1063,9701929,85
1064,9701934,12
1065,9701949,85
1066,9701967,56
1067,9702013,79
1068,9702014,51
1069,9702015,51
1070,9702016,74
1071,9702017,74
1072,9702018,74
1073,9702019,74
1074,9702020,74
1075,9702021,74
1076,9702022,53
1077,9702023,51
1078,9702024,4
1079,9702099,43
1080,9703021,5
1081,9682707,41
1082,9682709,47
1083,9682795,76
1084,9682930,51
1085,9682932,65
1086,9682933,97
1087,9682935,65
1088,9682936,31
1089,9682937,31
1090,9682954,18
1091,9701830,47
1092,9701868,47
1093,9701926,56
1094,9701930,85
1095,9701931,85
1096,9701935,12
1097,9701942,85
1098,9701943,85
1099,9702010,96
1100,9702011,96
1101,9702012,57
1102,9702034,79
1103,9702089,57
1104,9702092,57
1105,9702630,43
1106,9702635,38
1107,9703024,27
1108,9713810,7
1109,9727391,5
1110,9682713,28
1111,9682792,76
1112,9682793,76
1113,9682920,51
1114,9682922,51
1115,9682923,51
1116,9682924,96
1117,9682925,97
1118,9682926,65
1119,9682927,97
1120,9682928,51
1121,9682929,74
1122,9682945,27
1123,9701829,47
1124,9701936,85
1125,9702090,18
1126,9702628,5
1127,9713811,7
1128,9790689,51
1129,9790778,57
1130,9682615,56
1131,9682706,47
1132,9682708,0
1133,9682718,57
1134,9682719,57
1135,9682733,27
1136,9682741,7
1137,9682742,57
1138,9682744,7
1139,9682772,27
1140,9682773,27
1141,9682775,7
1142,9682910,79
1143,9682911,4
1144,9682912,41
1145,9682913,57
1146,9682914,4
1147,9682916,97
1148,9682917,51
1149,9682918,97
1150,9682919,96
1151,9682944,57
1152,9683103,27
1153,9701902,41
1154,9701957,55
1155,9702009,96
1156,9702088,57
1157,9703029,5
1158,9714479,47
1159,9714648,5
1160,9839085,7
1161,9682704,47
1162,9682710,34
1163,9682711,47
1164,9682712,47
1165,9682731,27
1166,9682739,7
1167,9682745,27
1168,9682760,12
1169,9682762,90
1170,9682763,12
1171,9682771,85
1172,9682803,56
1173,9682907,76
1174,9682908,51
1175,9682909,97
1176,9682950,52
1177,9683349,41
1178,9701890,7
1179,9701958,5
1180,9702008,96
1181,9714478,47
1182,9772718,51
1183,9790777,57
1184,9839079,7
1185,9840094,24
1186,9682700,47
1187,9682701,47
1188,9682702,47
1189,9682703,47
1190,9682726,41
1191,9682727,27
1192,9682728,41
1193,9682735,53
1194,9682748,27
1195,9682764,12
1196,9682768,12
1197,9682898,97
1198,9682901,57
1199,9682904,24
1200,9682905,57
1201,9682947,27
1202,9683347,41
1203,9701828,47
1204,9701874,47
1205,9703023,41
1206,9802029,51
1207,9839077,7
1208,9840093,76
1209,9682695,34
1210,9682696,47
1211,9682697,47
1212,9682698,34
1213,9682705,47
1214,9682716,47
1215,9682717,47
1216,9682725,41
1217,9682729,52
1218,9682749,5
1219,9682759,12
1220,9682765,12
1221,9682770,85
1222,9682794,90
1223,9682801,56
1224,9682802,56
1225,9682893,24
1226,9682894,74
1227,9682895,74
1228,9682896,74
1229,9682897,97
1230,9682899,31
1231,9682900,51
1232,9682903,53
1233,9682949,18
1234,9683100,5
1235,9683350,41
1236,9683352,7
1237,9702087,57
1238,9839078,27
1239,9839083,7
1240,9839084,7
1241,9682693,47
1242,9682694,34
1243,9682699,47
1244,9682737,7
1245,9682743,41
1246,9682756,12
1247,9682757,90
1248,9682758,12
1249,9682767,12
1250,9682800,56
1251,9682885,53
1252,9682886,79
1253,9682887,24
1254,9682888,97
1255,9682889,31
1256,9682890,65
1257,9682891,31
1258,9682892,97
1259,9682902,79
1260,9682948,43
1261,9683345,43
1262,9683346,43
1263,9702086,18
1264,9702627,5
1265,9702633,5
1266,9714722,56
1267,9714724,85
1268,9772710,51
1269,9669378,24
1270,9669379,51
1271,9669380,31
1272,9669381,51
1273,9669420,51
1274,9669472,27
1275,9669473,27
1276,9669586,55
1277,9682715,47
1278,9682746,27
1279,9682761,56
1280,9682766,90
1281,9683351,7
1282,9683354,27
1283,9772711,51
1284,9812613,79
1285,9669276,52
1286,9669283,5
1287,9669285,7
1288,9669373,24
1289,9669374,79
1290,9669375,24
1291,9669376,51
1292,9669377,65
1293,9669431,7
1294,9682750,27
1295,9682788,55
1296,9682882,34
1297,9682883,51
1298,9714778,34
1299,9839048,27
1300,9839049,27
1301,9839050,7
1302,9839051,27
1303,9839052,27
1304,9669080,38
1305,9669110,18
1306,9669277,41
1307,9669284,7
1308,9669362,24
1309,9669363,97
1310,9669364,51
1311,9669365,97
1312,9669366,65
1313,9669367,51
1314,9669368,65
1315,9669369,51
1316,9669370,51
1317,9669371,51
1318,9669372,24
1319,9669433,7
1320,9669434,43
1321,9669435,7
1322,9669494,27
1323,9669518,47
1324,9669547,52
1325,9669583,51
1326,9682734,53
1327,9682736,43
1328,9682747,7
1329,9682783,55
1330,9682787,85
1331,9682939,43
1332,9682951,57
1333,9682952,41
1334,9683099,5
1335,9683355,27
1336,9702081,57
1337,9713812,18
1338,9713813,18
1339,9839047,27
1340,9839081,7
1341,9839086,5
1342,9669282,5
1343,9669286,7
1344,9669354,79
1345,9669355,51
1346,9669356,53
1347,9669357,4
1348,9669358,31
1349,9669359,51
1350,9669360,97
1351,9669361,97
1352,9669421,7
1353,9669458,47
1354,9669470,27
1355,9669477,47
1356,9669514,47
1357,9669515,47
1358,9669542,79
1359,9669548,52
1360,9669549,7
1361,9669584,24
1362,9682799,56
1363,9683102,7
1364,9693438,51
1365,9714647,85
1366,9790688,51
1367,9840091,76
1368,9669047,27
1369,9669048,18
1370,9669112,5
1371,9669274,47
1372,9669287,12
1373,9669291,52
1374,9669341,31
1375,9669344,79
1376,9669345,31
1377,9669346,51
1378,9669347,65
1379,9669348,51
1380,9669349,97
1381,9669351,97
1382,9669352,51
1383,9669353,96
1384,9669383,57
1385,9669462,47
1386,9669467,47
1387,9669471,85
1388,9669504,27
1389,9682724,7
1390,9682755,12
1391,9790776,57
1392,9669044,7
1393,9669089,5
1394,9669180,7
1395,9669273,47
1396,9669329,51
1397,9669330,51
1398,9669331,97
1399,9669332,97
1400,9669334,34
1401,9669337,97
1402,9669338,97
1403,9669339,96
1404,9669340,97
1405,9669342,31
1406,9669343,51
1407,9669482,51
1408,9669491,12
1409,9669519,47
1410,9669550,57
1411,9669552,7
1412,9682789,55
1413,9682791,55
1414,9682953,57
1415,9727390,5
1416,9790686,51
1417,9790687,51
1418,9839043,7
1419,9839061,7
1420,9839063,7
1421,9839064,7
1422,9839065,7
1423,9839260,27
1424,9840089,76
1425,9668914,5
1426,9669046,7
1427,9669078,27
1428,9669141,38
1429,9669272,47
1430,9669275,41
1431,9669279,7
1432,9669322,97
1433,9669323,4
1434,9669325,97
1435,9669326,97
1436,9669327,97
1437,9669328,65
1438,9669333,51
1439,9669429,27
1440,9669450,47
1441,9669451,47
1442,9669452,47
1443,9669453,47
1444,9669454,47
1445,9669457,47
1446,9669463,47
1447,9669465,47
1448,9669466,47
1449,9669468,47
1450,9669479,56
1451,9669507,12
1452,9669511,27
1453,9669517,47
1454,9669537,57
1455,9682740,7
1456,9682782,55
1457,9682938,43
1458,9693439,51
1459,9702083,43
1460,9839044,27
1461,9839046,7
1462,9839059,7
1463,9839060,7
1464,9642177,28
1465,9642243,24
1466,9642305,65
1467,9642306,65
1468,9642308,97
1469,9642311,53
1470,9642315,41
1471,9642487,57
1472,9669045,5
1473,9669139,5
1474,9669271,47
1475,9669280,57
1476,9669324,97
1477,9682781,55
1478,9682941,18
1479,9701876,47
1480,9701923,12
1481,9702082,43
1482,9713814,41
1483,9790685,31
1484,9790775,57
1485,9839025,7
1486,9839027,7
1487,9642249,76
1488,9642258,79
1489,9642259,79
1490,9642260,79
1491,9642261,79
1492,9642265,57
1493,9642303,97
1494,9642307,51
1495,9642309,97
1496,9642310,97
1497,9642323,56
1498,9642345,47
1499,9642364,47
1500,9642371,85
1501,9642381,79
1502,9642384,7
1503,9642469,57
1504,9642486,41
1505,9642542,47
1506,9642544,55
1507,9643484,43
1508,9643485,27
1509,9643538,5
1510,9669140,5
1511,9669278,57
1512,9669425,56
1513,9702085,18
1514,9816700,57
1515,9839037,27
1516,9839045,7
1517,9839811,56
1518,9840087,76
1519,9642189,12
1520,9642230,65
1521,9642231,65
1522,9642233,65
1523,9642234,65
1524,9642240,97
1525,9642241,97
1526,9642256,97
1527,9642263,97
1528,9642342,47
1529,9642388,56
1530,9642390,12
1531,9642467,79
1532,9642479,41
1533,9642482,52
1534,9642488,57
1535,9642522,79
1536,9642538,41
1537,9669292,55
1538,9669508,85
1539,9669509,12
1540,9669516,47
1541,9713815,18
1542,9727389,5
1543,9839023,7
1544,9839024,7
1545,9839026,7
1546,9839041,7
1547,9839062,7
1548,9642174,47
1549,9642207,56
1550,9642210,56
1551,9642242,51
1552,9642400,27
1553,9642424,47
1554,9642428,47
1555,9642480,7
1556,9642523,53
1557,9642534,79
1558,9668913,5
1559,9669142,38
1560,9669143,43
1561,9669513,47
1562,9669551,5
1563,9714384,47
1564,9772738,76
1565,9790580,90
1566,9840088,76
1567,9840090,55
1568,9642185,7
1569,9642229,65
1570,9642232,65
1571,9642239,51
1572,9642247,96
1573,9642250,74
1574,9642251,41
1575,9642252,41
1576,9642262,65
1577,9642312,57
1578,9642327,7
1579,9642329,7
1580,9642331,41
1581,9642334,7
1582,9642352,47
1583,9642353,47
1584,9642354,47
1585,9642355,47
1586,9642357,47
1587,9642360,47
1588,9642365,47
1589,9642366,47
1590,9642367,47
1591,9642370,85
1592,9642372,85
1593,9642420,34
1594,9642421,34
1595,9642422,47
1596,9642423,47
1597,9642425,47
1598,9642427,34
1599,9642429,47
1600,9642430,47
1601,9642431,47
1602,9642455,18
1603,9642478,57
1604,9642492,41
1605,9643536,18
1606,9643537,27
1607,9643648,41
1608,9643761,27
1609,9669087,5
1610,9669484,85
1611,9693440,57
1612,9839034,7
1613,9839035,41
1614,9839038,27
1615,9839090,5
1616,9840081,76
1617,9840083,55
1618,9840086,55
1619,9642173,47
1620,9642175,47
1621,9642176,47
1622,9642186,7
1623,9642190,12
1624,9642227,24
1625,9642228,24
1626,9642236,51
1627,9642238,97
1628,9642244,24
1629,9642245,79
1630,9642254,27
1631,9642349,57
1632,9642359,47
1633,9642369,57
1634,9642426,47
1635,9642453,18
1636,9642468,57
1637,9642472,57
1638,9642529,79
1639,9642536,53
1640,9643582,41
1641,9643583,7
1642,9643621,18
1643,9669090,5
1644,9669137,43
1645,9669144,43
1646,9669296,55
1647,9669501,12
1648,9669503,90
1649,9693441,51
1650,9839018,43
1651,9839020,41
1652,9839032,7
1653,9840080,76
1654,9840085,55
1655,9642180,41
1656,9642183,5
1657,9642188,27
1658,9642208,56
1659,9642237,97
1660,9642246,96
1661,9642248,96
1662,9642253,4
1663,9642255,34
