,data_id,cluster_label
395,9715335,14
396,9715336,14
397,9715337,14
398,9715363,6
399,9715382,63
400,9727209,85
401,9727715,13
402,9715274,14
403,9715296,14
404,9715299,63
405,9715300,63
406,9715301,14
407,9715302,63
408,9715303,14
409,9715304,63
410,9715365,27
411,9715380,63
412,9727202,9
413,9727646,13
414,9727648,13
415,9728162,32
416,9715263,14
417,9715265,97
418,9715288,63
419,9715289,63
420,9715295,14
421,9715319,14
422,9715339,14
423,9715355,14
424,9715371,63
425,9715374,14
426,9715375,63
427,9715405,27
428,9727207,9
429,9727208,12
430,9727554,85
431,9728130,32
432,9715271,14
433,9715279,6
434,9715379,14
435,9727206,9
436,9727703,13
437,9728161,32
438,9794965,20
439,9794972,63
440,9715254,27
441,9715261,24
442,9715267,14
443,9715331,14
444,9715351,24
445,9727190,9
446,9727196,9
447,9727197,9
448,9727198,9
449,9727199,9
450,9727200,9
451,9727201,9
452,9727553,27
453,9727714,41
454,9728151,32
455,9794966,14
456,9715240,27
457,9715253,27
458,9715268,14
459,9715287,14
460,9715294,14
461,9715298,14
462,9727654,41
463,9727655,41
464,9727702,41
465,9728138,32
466,9728139,32
467,9728140,32
468,9728141,32
469,9728142,32
470,9728156,32
471,9728159,32
472,9728160,32
473,9816962,27
474,9715266,14
475,9715285,14
476,9715286,63
477,9715291,14
478,9715292,14
479,9715297,14
480,9715354,14
481,9715357,71
482,9715376,14
483,9715377,63
484,9715378,63
485,9727204,9
486,9727205,85
487,9727649,41
488,9727658,41
489,9715283,63
490,9715284,14
491,9715403,27
492,9728152,32
493,9728154,32
494,9794974,20
495,9816961,27
496,9702145,14
497,9703016,32
498,9703019,32
499,9715404,27
500,9728133,32
501,9794963,27
502,9702117,27
503,9702122,14
504,9702123,63
505,9702132,63
506,9702148,97
507,9702682,98
508,9702783,41
509,9703018,32
510,9715182,12
511,9727701,41
512,9727711,41
513,9727712,41
514,9727713,41
515,9794955,63
516,9702108,14
517,9702113,63
518,9702114,63
519,9702118,27
520,9702119,27
521,9702120,27
522,9702130,63
523,9702131,14
524,9702142,14
525,9702772,41
526,9702780,41
527,9702785,41
528,9702786,41
529,9703014,9
530,9703015,32
531,9715181,71
532,9727661,41
533,9702109,27
534,9702111,27
535,9702129,63
536,9702141,14
537,9702778,41
538,9703012,9
539,9703017,32
540,9727515,98
541,9727516,98
542,9727517,98
543,9727518,98
544,9727519,98
545,9727520,98
546,9727521,98
547,9727522,98
548,9727523,98
549,9727524,98
550,9727525,98
551,9702105,14
552,9702106,14
553,9702107,6
